,,,,,8,19,7,179,12,12,37,13,10,,,,,,,,,,27.59521,85,,,,23/12/17,21:26:59,,,,,,,70769387,70769383,70769387,,,,,,,,,,,,,,,,,,,,52
,,,,,4,20,1,179,18,9,37,14,12,,,,,,,,,,27.557306,57,,,,23/12/17,21:56:31,,,,,,,70769385,70769387,70769379,,,,,,,,,,,,,,,,,,,,55
,,,,,2,20,9,179,16,3,37,18,6,,,,,,,,,,26.643452,46,,,,23/12/17,22:26:13,,,,,,,70769387,70769385,70769379,,,,,,,,,,,,,,,,,,,,50
,,,,,1,15,10,179,13,8,37,17,9,,,,,,,,,,12.918048,108,,,,23/12/17,22:56:49,,,,,,,70769381,70769387,70769384,,,,,,,,,,,,,,,,,,,,51
,,,,,4,13,9,179,12,2,37,15,2,,,,,,,,,,29.374578,114,,,,23/12/17,23:27:16,,,,,,,70769378,70769381,70769384,,,,,,,,,,,,,,,,,,,,51
,,,,,1,18,12,179,19,3,37,14,4,,,,,,,,,,17.90105,93,,,,23/12/17,23:57:00,,,,,,,70769388,70769383,70769382,,,,,,,,,,,,,,,,,,,,59
,,,,,1,17,1,179,15,5,37,13,3,,,,,,,,,,26.244308,66,,,,24/12/17,00:27:49,,,,,,,70769385,70769386,70769386,,,,,,,,,,,,,,,,,,,,55
,,,,,4,13,8,179,18,3,37,14,5,,,,,,,,,,15.251216,84,,,,24/12/17,00:59:51,,,,,,,70769388,70769378,70769385,,,,,,,,,,,,,,,,,,,,50
,,,,,2,15,6,179,18,10,37,15,6,,,,,,,,,,28.779726,114,,,,24/12/17,01:32:26,,,,,,,70769383,70769378,70769383,,,,,,,,,,,,,,,,,,,,56
,,,,,2,17,4,179,19,9,37,14,1,,,,,,,,,,23.12074,43,,,,24/12/17,02:03:23,,,,,,,70769384,70769378,70769379,,,,,,,,,,,,,,,,,,,,57
,,,,,8,12,5,179,15,2,37,19,10,,,,,,,,,,21.299137,67,,,,24/12/17,02:34:40,,,,,,,70769385,70769387,70769387,,,,,,,,,,,,,,,,,,,,55
,,,,,2,14,5,179,16,6,37,13,9,,,,,,,,,,16.624697,63,,,,24/12/17,03:05:12,,,,,,,70769387,70769383,70769378,,,,,,,,,,,,,,,,,,,,50
,,,,,1,17,5,179,14,2,37,19,2,,,,,,,,,,21.755608,49,,,,24/12/17,03:33:23,,,,,,,70769386,70769380,70769378,,,,,,,,,,,,,,,,,,,,57
,,,,,1,17,10,179,17,8,37,20,9,,,,,,,,,,20.902496,43,,,,24/12/17,04:08:10,,,,,,,70769381,70769386,70769385,,,,,,,,,,,,,,,,,,,,54
,,,,,2,14,12,179,13,5,37,20,8,,,,,,,,,,25.897343,78,,,,24/12/17,04:36:33,,,,,,,70769379,70769381,70769378,,,,,,,,,,,,,,,,,,,,51
,,,,,4,20,6,179,19,12,37,16,1,,,,,,,,,,19.724916,78,,,,24/12/17,05:05:44,,,,,,,70769387,70769380,70769384,,,,,,,,,,,,,,,,,,,,54
,,,,,2,13,11,179,13,6,37,14,6,,,,,,,,,,28.24194,114,,,,24/12/17,05:35:55,,,,,,,70769380,70769383,70769387,,,,,,,,,,,,,,,,,,,,60
,,,,,2,12,1,179,19,7,37,13,6,,,,,,,,,,22.041206,110,,,,24/12/17,06:05:18,,,,,,,70769381,70769382,70769380,,,,,,,,,,,,,,,,,,,,53
,,,,,2,16,10,179,13,2,37,16,0,,,,,,,,,,14.648934,105,,,,24/12/17,06:37:59,,,,,,,70769383,70769386,70769383,,,,,,,,,,,,,,,,,,,,57
,,,,,1,18,2,179,12,4,37,20,11,,,,,,,,,,17.190262,70,,,,24/12/17,07:09:06,,,,,,,70769384,70769383,70769388,,,,,,,,,,,,,,,,,,,,51
,,,,,1,20,5,179,13,6,37,18,7,,,,,,,,,,28.914833,106,,,,24/12/17,07:40:53,,,,,,,70769378,70769387,70769385,,,,,,,,,,,,,,,,,,,,50
,,,,,8,15,12,179,14,0,37,19,1,,,,,,,,,,16.093327,97,,,,24/12/17,08:08:59,,,,,,,70769384,70769386,70769383,,,,,,,,,,,,,,,,,,,,55
,,,,,2,18,0,179,15,7,37,20,1,,,,,,,,,,23.198517,76,,,,24/12/17,08:37:41,,,,,,,70769380,70769379,70769381,,,,,,,,,,,,,,,,,,,,50
,,,,,8,18,0,179,19,11,37,14,2,,,,,,,,,,20.896759,101,,,,24/12/17,09:11:35,,,,,,,70769378,70769388,70769383,,,,,,,,,,,,,,,,,,,,56
,,,,,2,20,0,179,13,2,37,20,12,,,,,,,,,,24.422241,92,,,,24/12/17,09:41:13,,,,,,,70769384,70769381,70769385,,,,,,,,,,,,,,,,,,,,53
,,,,,8,19,3,179,19,3,37,18,3,,,,,,,,,,21.802698,45,,,,24/12/17,10:12:39,,,,,,,70769388,70769383,70769385,,,,,,,,,,,,,,,,,,,,59
,,,,,8,17,2,179,14,12,37,20,11,,,,,,,,,,23.611343,56,,,,24/12/17,10:46:11,,,,,,,70769381,70769378,70769378,,,,,,,,,,,,,,,,,,,,52
,,,,,2,15,8,179,19,12,37,19,4,,,,,,,,,,17.401415,119,,,,24/12/17,11:15:12,,,,,,,70769378,70769386,70769385,,,,,,,,,,,,,,,,,,,,54
,,,,,1,20,8,179,19,4,37,19,3,,,,,,,,,,13.832695,58,,,,24/12/17,11:48:02,,,,,,,70769380,70769387,70769380,,,,,,,,,,,,,,,,,,,,56
,,,,,8,19,12,179,19,1,37,13,8,,,,,,,,,,20.757778,51,,,,24/12/17,12:19:24,,,,,,,70769379,70769387,70769379,,,,,,,,,,,,,,,,,,,,54
,,,,,4,16,10,179,17,8,37,16,3,,,,,,,,,,14.595879,97,,,,24/12/17,12:48:53,,,,,,,70769386,70769386,70769385,,,,,,,,,,,,,,,,,,,,51
,,,,,2,12,0,179,16,11,37,19,7,,,,,,,,,,16.434414,83,,,,24/12/17,13:19:48,,,,,,,70769378,70769385,70769383,,,,,,,,,,,,,,,,,,,,58
,,,,,8,13,5,179,13,4,37,17,9,,,,,,,,,,18.337576,84,,,,24/12/17,13:50:30,,,,,,,70769387,70769379,70769384,,,,,,,,,,,,,,,,,,,,54
,,,,,4,19,3,179,13,9,37,20,12,,,,,,,,,,20.5424,67,,,,24/12/17,14:23:21,,,,,,,70769385,70769382,70769380,,,,,,,,,,,,,,,,,,,,55
,,,,,2,18,12,179,14,6,37,19,5,,,,,,,,,,13.738542,96,,,,24/12/17,14:55:41,,,,,,,70769383,70769380,70769385,,,,,,,,,,,,,,,,,,,,50
,,,,,8,17,6,179,17,9,37,12,5,,,,,,,,,,14.291117,40,,,,24/12/17,15:28:38,,,,,,,70769383,70769382,70769381,,,,,,,,,,,,,,,,,,,,52
,,,,,2,19,2,179,17,1,37,13,2,,,,,,,,,,12.038353,97,,,,24/12/17,15:59:21,,,,,,,70769378,70769381,70769383,,,,,,,,,,,,,,,,,,,,54
,,,,,4,20,8,179,13,6,37,15,5,,,,,,,,,,26.380884,72,,,,24/12/17,16:28:36,,,,,,,70769386,70769382,70769388,,,,,,,,,,,,,,,,,,,,60
,,,,,4,17,6,179,17,1,37,14,8,,,,,,,,,,23.423895,113,,,,24/12/17,17:04:02,,,,,,,70769387,70769382,70769383,,,,,,,,,,,,,,,,,,,,53
,,,,,4,19,6,179,16,7,37,20,1,,,,,,,,,,18.47482,76,,,,24/12/17,17:38:16,,,,,,,70769378,70769387,70769383,,,,,,,,,,,,,,,,,,,,55
,,,,,4,15,6,179,13,4,37,15,11,,,,,,,,,,20.590054,77,,,,24/12/17,18:11:32,,,,,,,70769381,70769384,70769388,,,,,,,,,,,,,,,,,,,,59
,,,,,1,19,3,179,16,11,37,15,1,,,,,,,,,,15.003584,84,,,,24/12/17,18:41:13,,,,,,,70769387,70769383,70769386,,,,,,,,,,,,,,,,,,,,59
,,,,,4,15,6,179,15,1,37,12,7,,,,,,,,,,29.559046,50,,,,24/12/17,19:13:58,,,,,,,70769384,70769379,70769383,,,,,,,,,,,,,,,,,,,,52
,,,,,1,14,5,179,13,2,37,19,4,,,,,,,,,,19.498032,62,,,,24/12/17,19:48:48,,,,,,,70769385,70769380,70769387,,,,,,,,,,,,,,,,,,,,58
,,,,,4,14,10,179,12,10,37,13,1,,,,,,,,,,29.603945,60,,,,24/12/17,20:16:44,,,,,,,70769384,70769378,70769383,,,,,,,,,,,,,,,,,,,,50
,,,,,2,18,4,179,16,2,37,19,10,,,,,,,,,,26.932087,66,,,,24/12/17,20:47:17,,,,,,,70769383,70769381,70769379,,,,,,,,,,,,,,,,,,,,50
,,,,,1,16,4,179,17,12,37,14,2,,,,,,,,,,28.130486,49,,,,24/12/17,21:20:49,,,,,,,70769383,70769379,70769383,,,,,,,,,,,,,,,,,,,,50
,,,,,1,17,6,179,18,11,37,14,11,,,,,,,,,,12.176516,89,,,,24/12/17,21:50:37,,,,,,,70769384,70769380,70769380,,,,,,,,,,,,,,,,,,,,60
,,,,,8,14,6,179,20,6,37,14,2,,,,,,,,,,20.693283,70,,,,24/12/17,22:22:09,,,,,,,70769383,70769388,70769388,,,,,,,,,,,,,,,,,,,,54
,,,,,8,13,2,179,19,6,37,15,7,,,,,,,,,,25.80073,100,,,,24/12/17,22:53:14,,,,,,,70769378,70769387,70769385,,,,,,,,,,,,,,,,,,,,53
,,,,,1,17,4,179,14,2,37,17,10,,,,,,,,,,25.347015,76,,,,24/12/17,23:25:20,,,,,,,70769379,70769380,70769387,,,,,,,,,,,,,,,,,,,,53
,,,,,8,17,8,179,20,11,37,16,9,,,,,,,,,,19.097729,84,,,,24/12/17,23:53:59,,,,,,,70769379,70769381,70769385,,,,,,,,,,,,,,,,,,,,54
,,,,,4,14,9,179,18,7,37,12,3,,,,,,,,,,27.45961,105,,,,25/12/17,00:25:38,,,,,,,70769385,70769386,70769380,,,,,,,,,,,,,,,,,,,,60
,,,,,2,17,2,179,14,11,37,15,9,,,,,,,,,,21.221657,97,,,,25/12/17,00:55:13,,,,,,,70769386,70769383,70769385,,,,,,,,,,,,,,,,,,,,51
,,,,,2,15,6,179,17,8,37,15,12,,,,,,,,,,21.769104,106,,,,25/12/17,01:26:13,,,,,,,70769386,70769381,70769385,,,,,,,,,,,,,,,,,,,,54
,,,,,8,17,5,179,15,9,37,12,9,,,,,,,,,,24.440163,43,,,,25/12/17,01:56:37,,,,,,,70769380,70769385,70769378,,,,,,,,,,,,,,,,,,,,55
,,,,,2,14,7,179,12,9,37,19,8,,,,,,,,,,29.30287,49,,,,25/12/17,02:25:23,,,,,,,70769388,70769383,70769379,,,,,,,,,,,,,,,,,,,,60
,,,,,8,15,10,179,18,2,37,13,1,,,,,,,,,,28.282904,82,,,,25/12/17,02:55:19,,,,,,,70769381,70769386,70769385,,,,,,,,,,,,,,,,,,,,59
,,,,,4,18,3,179,14,0,37,17,6,,,,,,,,,,20.679916,103,,,,25/12/17,03:23:56,,,,,,,70769380,70769384,70769382,,,,,,,,,,,,,,,,,,,,55
,,,,,4,18,8,179,20,3,37,18,4,,,,,,,,,,29.242264,87,,,,25/12/17,03:57:08,,,,,,,70769384,70769383,70769380,,,,,,,,,,,,,,,,,,,,58
,,,,,8,19,6,179,16,4,37,14,8,,,,,,,,,,22.943874,112,,,,25/12/17,04:31:18,,,,,,,70769381,70769379,70769380,,,,,,,,,,,,,,,,,,,,55
,,,,,2,14,2,179,13,10,37,12,9,,,,,,,,,,19.896477,46,,,,25/12/17,05:01:29,,,,,,,70769383,70769387,70769379,,,,,,,,,,,,,,,,,,,,51
,,,,,8,18,6,179,17,6,37,14,0,,,,,,,,,,19.174812,70,,,,25/12/17,05:30:09,,,,,,,70769383,70769386,70769379,,,,,,,,,,,,,,,,,,,,58
,,,,,1,18,0,179,17,6,37,17,2,,,,,,,,,,21.285421,99,,,,25/12/17,05:59:18,,,,,,,70769384,70769382,70769378,,,,,,,,,,,,,,,,,,,,53
,,,,,1,17,5,179,18,1,37,15,6,,,,,,,,,,22.727077,101,,,,25/12/17,06:30:03,,,,,,,70769383,70769381,70769383,,,,,,,,,,,,,,,,,,,,57
,,,,,8,15,0,179,14,10,37,12,7,,,,,,,,,,20.479366,107,,,,25/12/17,07:00:19,,,,,,,70769386,70769385,70769380,,,,,,,,,,,,,,,,,,,,56
,,,,,2,14,1,179,12,8,37,18,0,,,,,,,,,,13.9943075,99,,,,25/12/17,07:29:51,,,,,,,70769388,70769385,70769383,,,,,,,,,,,,,,,,,,,,57
,,,,,2,15,2,179,16,11,37,18,9,,,,,,,,,,14.140888,97,,,,25/12/17,08:03:25,,,,,,,70769378,70769388,70769385,,,,,,,,,,,,,,,,,,,,51
,,,,,8,16,3,179,18,8,37,13,7,,,,,,,,,,13.857202,83,,,,25/12/17,08:33:58,,,,,,,70769386,70769382,70769380,,,,,,,,,,,,,,,,,,,,53
,,,,,8,14,7,179,17,11,37,14,12,,,,,,,,,,15.321538,58,,,,25/12/17,09:06:30,,,,,,,70769382,70769383,70769380,,,,,,,,,,,,,,,,,,,,52
,,,,,4,17,1,179,17,11,37,17,12,,,,,,,,,,14.254856,82,,,,25/12/17,09:38:41,,,,,,,70769385,70769378,70769380,,,,,,,,,,,,,,,,,,,,51
,,,,,1,12,2,179,19,4,37,20,7,,,,,,,,,,12.893822,42,,,,25/12/17,10:10:50,,,,,,,70769379,70769386,70769385,,,,,,,,,,,,,,,,,,,,54
,,,,,4,20,3,179,19,0,37,17,1,,,,,,,,,,12.345421,88,,,,25/12/17,10:39:09,,,,,,,70769383,70769383,70769386,,,,,,,,,,,,,,,,,,,,51
,,,,,4,20,6,179,13,8,37,18,2,,,,,,,,,,22.079006,117,,,,25/12/17,11:07:27,,,,,,,70769378,70769379,70769387,,,,,,,,,,,,,,,,,,,,56
,,,,,4,18,2,179,13,11,37,16,9,,,,,,,,,,24.313713,106,,,,25/12/17,11:38:39,,,,,,,70769386,70769384,70769387,,,,,,,,,,,,,,,,,,,,50
,,,,,1,19,3,179,12,7,37,19,8,,,,,,,,,,12.735256,97,,,,25/12/17,12:12:54,,,,,,,70769383,70769378,70769378,,,,,,,,,,,,,,,,,,,,51
,,,,,4,12,2,179,13,12,37,19,12,,,,,,,,,,14.367302,81,,,,25/12/17,12:46:46,,,,,,,70769385,70769388,70769386,,,,,,,,,,,,,,,,,,,,56
,,,,,2,18,12,179,18,11,37,12,7,,,,,,,,,,16.845339,56,,,,25/12/17,13:18:46,,,,,,,70769378,70769382,70769378,,,,,,,,,,,,,,,,,,,,51
,,,,,4,14,1,179,17,4,37,18,5,,,,,,,,,,25.003918,102,,,,25/12/17,13:47:42,,,,,,,70769379,70769383,70769383,,,,,,,,,,,,,,,,,,,,52
,,,,,2,15,3,179,14,10,37,20,3,,,,,,,,,,14.344597,99,,,,25/12/17,14:19:05,,,,,,,70769382,70769388,70769384,,,,,,,,,,,,,,,,,,,,58
,,,,,4,16,1,179,15,11,37,14,5,,,,,,,,,,19.27141,90,,,,25/12/17,14:50:05,,,,,,,70769386,70769380,70769383,,,,,,,,,,,,,,,,,,,,56
,,,,,1,17,6,179,16,6,37,13,10,,,,,,,,,,14.063177,116,,,,25/12/17,15:25:46,,,,,,,70769386,70769387,70769384,,,,,,,,,,,,,,,,,,,,55
,,,,,2,19,1,179,14,8,37,15,2,,,,,,,,,,20.931932,93,,,,25/12/17,15:56:45,,,,,,,70769384,70769387,70769379,,,,,,,,,,,,,,,,,,,,58
,,,,,4,16,4,179,14,9,37,15,8,,,,,,,,,,26.331114,66,,,,25/12/17,16:25:24,,,,,,,70769383,70769388,70769379,,,,,,,,,,,,,,,,,,,,53
,,,,,8,12,6,179,13,4,37,16,4,,,,,,,,,,22.00304,58,,,,25/12/17,16:56:40,,,,,,,70769383,70769384,70769384,,,,,,,,,,,,,,,,,,,,54
,,,,,1,14,6,179,16,6,37,13,7,,,,,,,,,,24.240547,84,,,,25/12/17,17:26:35,,,,,,,70769378,70769385,70769387,,,,,,,,,,,,,,,,,,,,51
,,,,,1,13,3,179,20,4,37,18,5,,,,,,,,,,13.158069,50,,,,25/12/17,17:57:14,,,,,,,70769384,70769384,70769386,,,,,,,,,,,,,,,,,,,,51
,,,,,1,20,6,179,15,6,37,17,8,,,,,,,,,,17.838974,51,,,,25/12/17,18:30:03,,,,,,,70769383,70769380,70769383,,,,,,,,,,,,,,,,,,,,55
,,,,,2,15,5,179,14,8,37,15,2,,,,,,,,,,24.40611,97,,,,25/12/17,19:00:04,,,,,,,70769381,70769378,70769379,,,,,,,,,,,,,,,,,,,,54
,,,,,4,12,7,179,20,7,37,13,2,,,,,,,,,,19.230232,67,,,,25/12/17,19:31:19,,,,,,,70769388,70769387,70769383,,,,,,,,,,,,,,,,,,,,53
,,,,,4,19,4,179,16,0,37,15,2,,,,,,,,,,28.137089,98,,,,25/12/17,20:05:02,,,,,,,70769378,70769382,70769381,,,,,,,,,,,,,,,,,,,,52
,,,,,8,18,4,179,17,2,37,20,10,,,,,,,,,,22.667553,70,,,,25/12/17,20:37:52,,,,,,,70769378,70769385,70769379,,,,,,,,,,,,,,,,,,,,59
,,,,,8,15,2,179,20,0,37,14,4,,,,,,,,,,13.129757,51,,,,25/12/17,21:10:19,,,,,,,70769386,70769378,70769388,,,,,,,,,,,,,,,,,,,,51
,,,,,4,20,1,179,18,1,37,13,4,,,,,,,,,,18.316511,87,,,,25/12/17,21:42:49,,,,,,,70769381,70769379,70769380,,,,,,,,,,,,,,,,,,,,57
,,,,,2,13,7,179,13,1,37,20,10,,,,,,,,,,21.403072,63,,,,25/12/17,22:14:45,,,,,,,70769383,70769387,70769385,,,,,,,,,,,,,,,,,,,,50
,,,,,1,12,6,179,12,4,37,13,1,,,,,,,,,,17.787937,40,,,,25/12/17,22:42:44,,,,,,,70769380,70769380,70769387,,,,,,,,,,,,,,,,,,,,58
,,,,,4,17,10,179,15,12,37,19,8,,,,,,,,,,25.616125,120,,,,25/12/17,23:13:21,,,,,,,70769378,70769386,70769387,,,,,,,,,,,,,,,,,,,,58
,,,,,2,20,10,179,19,4,37,14,5,,,,,,,,,,15.13583,102,,,,25/12/17,23:44:05,,,,,,,70769388,70769385,70769383,,,,,,,,,,,,,,,,,,,,59
,,,,,1,17,12,179,17,10,37,15,11,,,,,,,,,,18.284996,89,,,,26/12/17,00:14:35,,,,,,,70769379,70769387,70769382,,,,,,,,,,,,,,,,,,,,54
,,,,,8,13,7,179,16,6,37,12,10,,,,,,,,,,17.805927,108,,,,26/12/17,00:47:28,,,,,,,70769380,70769382,70769385,,,,,,,,,,,,,,,,,,,,52
,,,,,4,19,9,179,16,12,37,16,6,,,,,,,,,,14.646288,89,,,,26/12/17,01:18:53,,,,,,,70769380,70769382,70769386,,,,,,,,,,,,,,,,,,,,56
,,,,,1,15,7,179,12,7,37,13,6,,,,,,,,,,14.757157,111,,,,26/12/17,01:48:50,,,,,,,70769384,70769380,70769383,,,,,,,,,,,,,,,,,,,,50
,,,,,8,13,4,179,17,1,37,17,3,,,,,,,,,,15.099325,91,,,,26/12/17,02:22:10,,,,,,,70769379,70769384,70769384,,,,,,,,,,,,,,,,,,,,51
,,,,,8,19,1,179,12,9,37,16,8,,,,,,,,,,15.739722,69,,,,26/12/17,02:52:26,,,,,,,70769383,70769388,70769380,,,,,,,,,,,,,,,,,,,,51
,,,,,4,12,11,179,17,7,37,20,11,,,,,,,,,,19.403622,81,,,,26/12/17,03:26:25,,,,,,,70769387,70769383,70769386,,,,,,,,,,,,,,,,,,,,56
,,,,,8,12,2,179,16,11,37,17,2,,,,,,,,,,29.415735,112,,,,26/12/17,03:58:22,,,,,,,70769387,70769380,70769386,,,,,,,,,,,,,,,,,,,,60
,,,,,2,14,0,179,16,0,37,13,7,,,,,,,,,,25.815582,92,,,,26/12/17,04:30:58,,,,,,,70769385,70769380,70769387,,,,,,,,,,,,,,,,,,,,50
,,,,,1,12,3,179,12,2,37,13,9,,,,,,,,,,27.413006,91,,,,26/12/17,05:02:39,,,,,,,70769378,70769380,70769385,,,,,,,,,,,,,,,,,,,,51
,,,,,8,16,1,179,12,6,37,16,6,,,,,,,,,,12.048846,79,,,,26/12/17,05:31:03,,,,,,,70769387,70769387,70769380,,,,,,,,,,,,,,,,,,,,51
,,,,,8,20,8,179,19,4,37,16,1,,,,,,,,,,19.139816,90,,,,26/12/17,06:02:23,,,,,,,70769388,70769383,70769382,,,,,,,,,,,,,,,,,,,,57
,,,,,1,16,2,179,19,0,37,19,6,,,,,,,,,,17.982216,40,,,,26/12/17,06:34:47,,,,,,,70769380,70769386,70769387,,,,,,,,,,,,,,,,,,,,55
,,,,,8,15,10,179,12,11,37,16,3,,,,,,,,,,23.272255,115,,,,26/12/17,07:07:45,,,,,,,70769380,70769386,70769388,,,,,,,,,,,,,,,,,,,,55
,,,,,2,18,9,179,20,11,37,18,0,,,,,,,,,,27.363758,102,,,,26/12/17,07:39:22,,,,,,,70769379,70769380,70769384,,,,,,,,,,,,,,,,,,,,52
,,,,,8,12,0,179,13,11,37,20,9,,,,,,,,,,29.516512,61,,,,26/12/17,08:07:33,,,,,,,70769387,70769382,70769385,,,,,,,,,,,,,,,,,,,,53
,,,,,8,12,3,179,19,3,37,15,8,,,,,,,,,,22.997543,99,,,,26/12/17,08:35:57,,,,,,,70769385,70769387,70769386,,,,,,,,,,,,,,,,,,,,55
,,,,,4,15,3,179,12,2,37,17,12,,,,,,,,,,29.827934,92,,,,26/12/17,09:07:30,,,,,,,70769379,70769385,70769385,,,,,,,,,,,,,,,,,,,,52
,,,,,1,18,9,179,13,2,37,12,4,,,,,,,,,,20.81239,40,,,,26/12/17,09:36:44,,,,,,,70769380,70769385,70769378,,,,,,,,,,,,,,,,,,,,52
,,,,,2,17,1,179,12,10,37,16,10,,,,,,,,,,18.430817,74,,,,26/12/17,10:10:22,,,,,,,70769388,70769381,70769387,,,,,,,,,,,,,,,,,,,,58
,,,,,2,18,9,179,12,2,37,15,2,,,,,,,,,,13.112626,117,,,,26/12/17,10:43:27,,,,,,,70769384,70769379,70769384,,,,,,,,,,,,,,,,,,,,56
,,,,,2,14,5,179,15,5,37,12,4,,,,,,,,,,19.29204,118,,,,26/12/17,11:14:24,,,,,,,70769385,70769388,70769386,,,,,,,,,,,,,,,,,,,,59
,,,,,1,16,0,179,14,2,37,17,9,,,,,,,,,,20.838133,101,,,,26/12/17,11:46:00,,,,,,,70769378,70769385,70769383,,,,,,,,,,,,,,,,,,,,57
,,,,,8,20,12,179,13,0,37,14,5,,,,,,,,,,13.121056,53,,,,26/12/17,12:18:32,,,,,,,70769387,70769387,70769381,,,,,,,,,,,,,,,,,,,,53
,,,,,1,15,9,179,20,0,37,14,12,,,,,,,,,,20.512283,94,,,,26/12/17,12:50:46,,,,,,,70769382,70769382,70769382,,,,,,,,,,,,,,,,,,,,50
,,,,,2,14,6,179,12,6,37,19,11,,,,,,,,,,25.66283,108,,,,26/12/17,13:23:34,,,,,,,70769388,70769387,70769378,,,,,,,,,,,,,,,,,,,,50
,,,,,1,14,12,179,13,1,37,15,0,,,,,,,,,,13.503599,96,,,,26/12/17,13:52:40,,,,,,,70769387,70769378,70769387,,,,,,,,,,,,,,,,,,,,52
,,,,,4,18,9,179,19,10,37,16,11,,,,,,,,,,21.545277,118,,,,26/12/17,14:23:27,,,,,,,70769378,70769378,70769387,,,,,,,,,,,,,,,,,,,,50
,,,,,8,20,1,179,20,0,37,19,3,,,,,,,,,,12.2331,41,,,,26/12/17,14:52:34,,,,,,,70769387,70769385,70769385,,,,,,,,,,,,,,,,,,,,54
,,,,,2,16,4,179,18,7,37,17,5,,,,,,,,,,29.48539,93,,,,26/12/17,15:28:10,,,,,,,70769386,70769379,70769383,,,,,,,,,,,,,,,,,,,,50
,,,,,8,12,0,179,19,11,37,12,12,,,,,,,,,,26.798546,117,,,,26/12/17,15:59:30,,,,,,,70769387,70769378,70769378,,,,,,,,,,,,,,,,,,,,55
,,,,,8,14,0,179,19,4,37,15,10,,,,,,,,,,13.547903,87,,,,26/12/17,16:31:34,,,,,,,70769388,70769378,70769383,,,,,,,,,,,,,,,,,,,,50
,,,,,2,15,6,179,12,0,37,18,8,,,,,,,,,,15.3507185,40,,,,26/12/17,17:04:03,,,,,,,70769382,70769388,70769379,,,,,,,,,,,,,,,,,,,,56
,,,,,1,14,11,179,18,6,37,15,1,,,,,,,,,,14.252762,111,,,,26/12/17,17:35:36,,,,,,,70769378,70769381,70769388,,,,,,,,,,,,,,,,,,,,53
,,,,,8,16,6,179,18,5,37,16,8,,,,,,,,,,25.007301,68,,,,26/12/17,18:06:44,,,,,,,70769379,70769379,70769387,,,,,,,,,,,,,,,,,,,,58
,,,,,2,14,9,179,12,4,37,18,1,,,,,,,,,,29.726387,114,,,,26/12/17,18:38:56,,,,,,,70769385,70769382,70769387,,,,,,,,,,,,,,,,,,,,55
,,,,,1,16,10,179,13,6,37,15,11,,,,,,,,,,28.1371,49,,,,26/12/17,19:10:30,,,,,,,70769382,70769386,70769378,,,,,,,,,,,,,,,,,,,,55
,,,,,1,15,5,179,19,2,37,13,9,,,,,,,,,,16.791851,41,,,,26/12/17,19:39:52,,,,,,,70769387,70769385,70769385,,,,,,,,,,,,,,,,,,,,58
,,,,,8,12,6,179,12,7,37,16,11,,,,,,,,,,20.5625,84,,,,26/12/17,20:06:45,,,,,,,70769379,70769383,70769384,,,,,,,,,,,,,,,,,,,,55
,,,,,4,18,2,179,19,1,37,16,7,,,,,,,,,,24.743645,102,,,,26/12/17,20:40:24,,,,,,,70769381,70769387,70769383,,,,,,,,,,,,,,,,,,,,59
,,,,,2,19,12,179,17,7,37,13,5,,,,,,,,,,27.022575,44,,,,26/12/17,21:08:32,,,,,,,70769382,70769379,70769382,,,,,,,,,,,,,,,,,,,,56
,,,,,4,13,1,179,15,3,37,16,12,,,,,,,,,,24.163897,74,,,,26/12/17,21:37:59,,,,,,,70769381,70769379,70769378,,,,,,,,,,,,,,,,,,,,53
,,,,,4,12,9,179,14,12,37,19,5,,,,,,,,,,27.542469,116,,,,26/12/17,22:06:13,,,,,,,70769382,70769383,70769383,,,,,,,,,,,,,,,,,,,,54
,,,,,2,19,0,179,13,2,37,15,5,,,,,,,,,,26.254757,60,,,,26/12/17,22:32:51,,,,,,,70769383,70769388,70769378,,,,,,,,,,,,,,,,,,,,53
,,,,,2,12,7,179,13,2,37,12,9,,,,,,,,,,28.319834,104,,,,26/12/17,23:02:23,,,,,,,70769386,70769380,70769386,,,,,,,,,,,,,,,,,,,,57
,,,,,2,17,3,179,14,7,37,15,9,,,,,,,,,,16.21492,66,,,,26/12/17,23:36:19,,,,,,,70769380,70769384,70769384,,,,,,,,,,,,,,,,,,,,54
,,,,,8,16,4,179,18,3,37,16,6,,,,,,,,,,17.850084,70,,,,27/12/17,00:11:20,,,,,,,70769388,70769384,70769385,,,,,,,,,,,,,,,,,,,,51
,,,,,2,18,7,179,15,5,37,19,9,,,,,,,,,,16.318636,53,,,,27/12/17,00:44:19,,,,,,,70769381,70769381,70769378,,,,,,,,,,,,,,,,,,,,56
,,,,,4,20,3,179,20,10,37,16,9,,,,,,,,,,12.200468,43,,,,27/12/17,01:16:23,,,,,,,70769378,70769384,70769388,,,,,,,,,,,,,,,,,,,,57
,,,,,2,20,2,179,18,1,37,17,5,,,,,,,,,,26.030537,104,,,,27/12/17,01:46:41,,,,,,,70769378,70769382,70769385,,,,,,,,,,,,,,,,,,,,52
,,,,,4,14,7,179,16,8,37,13,9,,,,,,,,,,12.6240425,80,,,,27/12/17,02:21:28,,,,,,,70769384,70769379,70769381,,,,,,,,,,,,,,,,,,,,54
,,,,,1,20,4,179,16,12,37,20,8,,,,,,,,,,15.875692,58,,,,27/12/17,02:52:21,,,,,,,70769379,70769380,70769387,,,,,,,,,,,,,,,,,,,,57
